Time 	 Roll 	 Pitch
60101; -3.137456; -0.238396 
60111; -3.139539; -0.241593 
60121; -3.130357; -0.255749 
60131; 3.140566; -0.261816 
60141; 3.141593; -0.269931 
60151; -3.129286; -0.275840 
60161; -3.130265; -0.273107 
60171; -3.137477; -0.269033 
60181; 3.140572; -0.266943 
60191; 3.138487; -0.263884 
60201; -3.140561; -0.263106 
60211; 3.133207; -0.260202 
60221; 3.141593; -0.255943 
60231; -3.135414; -0.268337 
60241; -3.134346; -0.277335 
60251; -3.126050; -0.278541 
60261; -3.126995; -0.268606 
60271; 3.141593; -0.269680 
60281; -3.131230; -0.264133 
60291; -3.132266; -0.267994 
60301; 3.141593; -0.266252 
60311; -3.135375; -0.259307 
60321; 3.134263; -0.256028 
60331; 3.136352; -0.256288 
60341; 3.141593; -0.263409 
60351; -3.140544; -0.264122 
60361; -3.135323; -0.255518 
60371; -3.137435; -0.259112 
60381; 3.141593; -0.263256 
60391; -3.132228; -0.264215 
60401; -3.133136; -0.256378 
60411; -3.134331; -0.254711 
60421; -3.139487; -0.273008 
60431; -3.136470; -0.264167 
60441; -3.133328; -0.265282 
60451; -3.129054; -0.259412 
60461; -3.139494; -0.255566 
60471; 3.136368; -0.259428 
60481; 3.141593; -0.258568 
60491; 3.140549; -0.263069 
60501; -3.135349; -0.258394 
60511; -3.138490; -0.259764 
60521; -3.139522; -0.262920 
60531; -3.139537; -0.260154 
60541; 3.137435; -0.260083 
60551; 3.138425; -0.264999 
60561; 3.137413; -0.259429 
60571; 3.136384; -0.265455 
60581; 3.140543; -0.257530 
60591; -3.126903; -0.247667 
60601; 3.138441; -0.260732 
60611; 3.132218; -0.260591 
60621; 3.139516; -0.259826 
60631; 3.135284; -0.261971 
60641; -3.137417; -0.254288 
60651; -3.132189; -0.263321 
60661; -3.128122; -0.261225 
60671; -3.137435; -0.263962 
60681; -3.135420; -0.258483 
60691; 3.129953; -0.257620 
60701; 3.134033; -0.250554 
60711; 3.132029; -0.246717 
60721; 3.136307; -0.254404 
60731; -3.135356; -0.254246 
60741; -3.138471; -0.261313 
60751; -3.132247; -0.266592 
60761; -3.139492; -0.268561 
60771; 3.138445; -0.263407 
60781; 3.141593; -0.269032 
60791; 3.140533; -0.259877 
60801; -3.138428; -0.270619 
60811; -3.138461; -0.269869 
60821; -3.137382; -0.273006 
60831; 3.141593; -0.278300 
60841; 3.141593; -0.279715 
60851; 3.137278; -0.284413 
60861; -3.140539; -0.286907 
60871; -3.133242; -0.295846 
60881; 3.141593; -0.303720 
60891; 3.139490; -0.310351 
60901; 3.131842; -0.315222 
60911; 3.128421; -0.309160 
60921; 3.132907; -0.314884 
60931; 3.138401; -0.328118 
60941; -3.138455; -0.337046 
60951; -3.137351; -0.346979 
60961; 3.139419; -0.352083 
60971; 3.131821; -0.358398 
60981; 3.136199; -0.364781 
60991; 3.136257; -0.370526 
61001; 3.137305; -0.378469 
61011; 3.137221; -0.380503 
61021; 3.128479; -0.378591 
61031; 3.129598; -0.388166 
61041; 3.128592; -0.385882 
61051; 3.135043; -0.392300 
61061; 3.136146; -0.398030 
61071; 3.129519; -0.410943 
61081; 3.129492; -0.408974 
61091; 3.123993; -0.422750 
61101; 3.130628; -0.431550 
61111; 3.135043; -0.437993 
61121; 3.131714; -0.444571 
61131; 3.127292; -0.448981 
61141; 3.121640; -0.450178 
